"X2022.04.16","X2022.04.17","ATL","BOS","PT2H29M","X248.60","X9","X947","DL","coach"
"2022-07-05","2022-08-11","ATL","ORD","PT2H23M",278.6,9,NA,"UA","coach"
"2022-04-21","2022-04-24","ATL","EWR","PT9H2M",757.2,2,906,"DL||UA","coach||coach"
"2022-06-28","2022-07-13","ATL","LGA","PT2H23M",198.6,7,762,"AA","coach"
"2022-05-21","2022-06-21","ATL","ORD","PT2H13M",238.6,9,600,"UA","coach"
"2022-06-14","2022-07-04","ATL","DEN","PT3H20M",183.6,9,1207,"UA","coach"
"2022-04-21","2022-05-10","ATL","DTW","PT6H38M",97.68,0,NA,"NK||NK","coach||coach"
"2022-05-02","2022-05-05","ATL","LAX","PT6H31M",351.6,1,2034,"UA||UA","coach||coach"
"2022-06-17","2022-07-17","ATL","OAK","PT13H21M",842.69,5,2412,"UA||UA||DL","coach||coach||coach"
"2022-07-08","2022-08-07","ATL","ORD","PT2H19M",289.6,7,600,"AA","coach"
"2022-06-21","2022-08-17","ATL","CLT","PT4H31M",203.61,9,868,"UA||UA","coach||coach"
"2022-04-19","2022-05-08","ATL","MIA","PT9H46M",372.2,3,1866,"UA||UA","coach||coach"
"2022-07-12","2022-07-16","ATL","SFO","PT8H15M",581.6,3,2159,"DL||AS","coach||coach"
"2022-06-12","2022-07-29","ATL","OAK","PT14H49M",374.7,9,2301,"DL||DL||DL","coach||coach||coach"
"2022-06-17","2022-06-23","ATL","BOS","PT8H49M",164.58,0,NA,"NK||NK","coach||coach"
"2022-06-04","2022-07-11","ATL","SFO","PT6H38M",417.6,7,2236,"AA||AA","coach||coach"
"2022-05-14","2022-05-28","ATL","DFW","PT2H14M",258.6,6,725,"DL","coach"
"2022-04-19","2022-06-03","ATL","DFW","PT2H17M",128.59,0,NA,"NK","coach"
"2022-07-12","2022-08-26","ATL","LAX","PT9H21M",316.1,7,2349,"AA||AA","coach||coach"
"2022-06-02","2022-06-14","ATL","LAX","PT11H49M",275.96,0,NA,"NK||NK","coach||coach"
"2022-06-23","2022-07-29","ATL","DFW","PT2H26M",244.6,7,725,"AA","coach"
"2022-07-03","2022-08-10","ATL","BOS","PT9H53M",208.2,9,947,"DL||DL","coach||coach"
"2022-06-23","2022-06-30","ATL","JFK","PT2H22M",239.35,1,762,"AA","coach"
"2022-07-03","2022-07-09","ATL","LAX","PT6H59M",507.6,7,1918,"AA||AA","coach||coach"
"2022-07-11","2022-08-03","ATL","ORD","PT2H14M",140.6,7,600,"AA","coach"
"2022-05-13","2022-05-31","ATL","LGA","PT5H32M",247.6,1,762,"UA||UA","coach||coach"
"2022-04-19","2022-04-28","ATL","EWR","PT11H42M",342.58,0,NA,"NK||NK","coach||coach"
"2022-05-13","2022-06-14","ATL","DEN","PT7H44M",373.1,1,1574,"AA||AA","coach||coach"
"2022-05-01","2022-05-04","ATL","DEN","PT3H12M",378.6,6,1207,"DL","coach"
"2022-07-10","2022-09-05","ATL","BOS","PT4H33M",318.6,9,947,"UA||UA","coach||coach"
"2022-05-07","2022-06-01","ATL","DFW","PT2H14M",140.6,9,725,"DL","coach"
"2022-07-08","2022-09-03","ATL","BOS","PT7H52M",481.59,9,1746,"DL||DL","coach||coach"
"2022-07-02","2022-08-25","ATL","LAX","PT8H7M",247.6,7,1963,"AA||AA","coach||coach"
"2022-05-07","2022-05-19","ATL","CLT","PT1H18M",358.6,9,228,"DL","coach"
"2022-07-07","2022-08-05","ATL","CLT","PT1H13M",228.6,9,228,"DL","coach"
"2022-05-29","2022-06-23","ATL","DFW","PT6H38M",411.6,4,924,"UA||UA","coach||coach"
"2022-06-10","2022-06-17","ATL","PHL","PT6H13M",241.58,0,NA,"NK||NK","coach||coach"
"2022-05-06","2022-05-13","ATL","LAX","PT6H49M",625.6,3,2055,"UA||UA","coach||coach"
"2022-06-20","2022-07-04","ATL","LAX","PT9H40M",346.11,7,2349,"AA||AA","coach||coach"
"2022-06-30","2022-08-08","ATL","DTW","PT6H42M",121.61,7,1247,"B6||B6","coach||coach"
"2022-07-07","2022-08-17","ATL","EWR","PT4H9M",296.1,7,773,"AA||AA","coach||coach"
"2022-05-28","2022-06-02","ATL","CLT","PT1H14M",408.6,9,228,"DL","coach"
"2022-05-04","2022-06-06","ATL","LAX","PT4H45M",398.59,1,1943,"DL","coach"
"2022-05-08","2022-06-26","ATL","LGA","PT4H49M",220.1,7,773,"AA||AA","coach||coach"
"2022-04-25","2022-04-26","ATL","LAX","PT6H31M",538.6,3,2034,"UA||UA","coach||coach"
"2022-06-29","2022-08-12","ATL","MIA","PT4H10M",115.58,0,NA,"NK||NK","coach||coach"
"2022-05-26","2022-06-21","ATL","PHL","PT2H4M",298.6,9,667,"DL","coach"
"2022-06-18","2022-06-21","ATL","LGA","PT4H29M",237.6,3,762,"UA||UA","coach||coach"
"2022-06-15","2022-07-24","ATL","IAD","PT3H48M",456.1,7,555,"AA||AA","coach||coach"
"2022-04-22","2022-06-17","ATL","LAX","PT11H29M",379.2,9,1963,"DL||DL","coach||coach"
"2022-06-15","2022-07-04","ATL","EWR","PT2H15M",112.59,0,NA,"NK","coach"
"2022-07-02","2022-08-26","ATL","LGA","PT4H29M",232.6,5,762,"UA||UA","coach||coach"
"2022-05-17","2022-05-20","ATL","LGA","PT7H14M",247.6,1,1320,"UA||UA","coach||coach"
"2022-06-14","2022-06-23","ATL","CLT","PT1H21M",358.6,7,228,"AA","coach"
"2022-06-04","2022-06-05","ATL","BOS","PT6H52M",516.61,1,1599,"DL||DL","coach||coach"
"2022-06-03","2022-07-28","ATL","DEN","PT3H5M",458.61,2,1207,"DL","coach"
"2022-05-09","2022-06-03","ATL","BOS","PT2H35M",348.6,9,947,"DL","coach"
"2022-05-05","2022-05-28","ATL","MIA","PT1H50M",108.6,9,596,"DL","coach"
"2022-04-23","2022-05-30","ATL","BOS","PT9H36M",562.2,5,947,"UA||UA","coach||coach"
"2022-06-19","2022-07-21","ATL","LGA","PT2H23M",198.6,7,762,"B6","coach"
"2022-05-12","2022-06-23","ATL","CLT","PT1H16M",208.6,9,228,"DL","coach"
"2022-07-03","2022-07-19","ATL","LGA","PT5H",431.61,9,976,"DL||DL","coach||coach"
"2022-07-06","2022-07-09","ATL","ORD","PT8H8M",200.6,2,NA,"AA||AA","coach||coach"
"2022-06-29","2022-07-19","ATL","LAX","PT9H5M",319.58,0,NA,"NK||NK","coach||coach"
"2022-05-05","2022-07-04","ATL","SFO","PT8H50M",557.6,9,2967,"UA||UA","coach||coach"
"2022-04-29","2022-06-01","ATL","SFO","PT5H27M",358.6,9,2135,"UA","coach"
"2022-05-04","2022-05-12","ATL","PHL","PT9H16M",168.58,0,NA,"NK||NK","coach||coach"
"2022-05-02","2022-06-06","ATL","DTW","PT4H1M",327.11,7,733,"AA||AA","coach||coach"
"2022-04-18","2022-06-01","ATL","DEN","PT9H35M",461.2,1,1567,"UA||UA","coach||coach"
"2022-07-02","2022-07-19","ATL","EWR","PT2H7M",338.61,9,762,"DL","coach"
"2022-06-03","2022-06-29","ATL","JFK","PT2H22M",168.61,7,762,"B6","coach"
"2022-04-21","2022-05-13","ATL","LAX","PT4H55M",288.6,9,1943,"DL","coach"
"2022-07-07","2022-08-13","ATL","CLT","PT3H48M",326.6,7,868,"UA||UA","coach||coach"
"2022-05-13","2022-06-07","ATL","JFK","PT2H22M",185.1,10,762,"AA","coach"
"2022-07-08","2022-07-26","ATL","DFW","PT4H42M",278.6,4,924,"UA||UA","coach||coach"
"2022-06-14","2022-07-31","ATL","PHL","PT2H9M",278.6,7,667,"AA","coach"
"2022-06-29","2022-08-23","ATL","PHL","PT6H25M",137.6,7,1272,"AA||AA","coach||coach"
"2022-06-27","2022-07-27","ATL","IAD","PT4H19M",200.1,4,555,"AA||AA","coach||coach"
"2022-05-08","2022-05-10","ATL","CLT","PT6H7M",364.6,3,1192,"UA||UA","coach||coach"
"2022-06-22","2022-08-01","ATL","LAX","PT10H18M",520.2,5,2047,"DL||AS","coach||coach"
"2022-06-19","2022-07-08","ATL","JFK","PT2H15M",138.6,9,762,"DL","coach"
"2022-07-11","2022-08-29","ATL","LGA","PT2H16M",208.61,7,762,"AA","coach"
"2022-06-19","2022-07-27","ATL","OAK","PT10H55M",586.1,6,2385,"DL||DL||DL","coach||coach||coach"
"2022-05-30","2022-07-13","ATL","LAX","PT6H59M",389.61,6,1918,"AA||AA","coach||coach"
"2022-05-07","2022-05-20","ATL","SFO","PT10H27M",581.2,2,2236,"AA||AA","coach||coach"
"2022-05-07","2022-07-05","ATL","OAK","PT9H36M",1020.11,4,2412,"UA||UA||DL","coach||coach||coach"
"2022-07-06","2022-08-24","ATL","SFO","PT7H9M",226.6,7,2193,"AA||AA","coach||coach"
"2022-05-25","2022-07-24","ATL","LAX","PT8H8M",569.58,0,NA,"NK||NK","coach||coach"
"2022-06-18","2022-08-12","ATL","CLT","PT3H48M",327.6,9,868,"UA||UA","coach||coach"
"2022-06-29","2022-07-23","ATL","DEN","PT5H17M",454.6,7,1375,"AA||AA","coach||coach"
"2022-05-28","2022-07-11","ATL","JFK","PT2H26M",154.35,7,762,"AA","coach"
"2022-06-29","2022-07-07","ATL","DEN","PT5H17M",316.1,2,1574,"AA||AA","coach||coach"
"2022-05-28","2022-07-07","ATL","LGA","PT2H26M",198.6,7,762,"AA","coach"
"2022-06-09","2022-06-22","ATL","CLT","PT7H50M",362.19,1,868,"AA||AA","coach||coach"
"2022-05-06","2022-05-07","ATL","DTW","PT6H48M",531.6,9,1718,"DL||DL","coach||coach"
"2022-05-12","2022-05-20","ATL","MIA","PT1H53M",218.6,7,596,"DL","coach"
"2022-05-12","2022-07-07","ATL","LGA","PT4H34M",247.6,4,762,"UA||UA","coach||coach"
"2022-06-28","2022-07-13","ATL","DEN","PT9H24M",325.6,7,2383,"B6||B6","coach||coach"
"2022-06-14","2022-07-12","ATL","MIA","PT10H3M",217.21,7,1866,"B6||B6","coach||coach"
"2022-06-29","2022-07-12","ATL","JFK","PT2H15M",88.6,7,762,"B6","coach"
"2022-04-19","2022-05-27","ATL","SFO","PT11H18M",758.2,5,2308,"DL||AS","coach||coach"
"2022-06-28","2022-08-10","ATL","MIA","PT7H25M",364.6,6,1866,"UA||UA","coach||coach"
"2022-04-25","2022-06-16","ATL","SFO","PT5H",558.6,9,2135,"DL","coach"
"2022-06-01","2022-06-05","ATL","IAD","PT3H50M",416.1,2,555,"AA||AA","coach||coach"
"2022-06-26","2022-08-19","ATL","EWR","PT2H34M",223.6,9,762,"UA","coach"
"2022-07-02","2022-07-05","ATL","SFO","PT9H41M",666.6,5,3328,"B6||B6","coach||coach"
"2022-05-03","2022-05-07","ATL","LAX","PT9H23M",351.6,7,1963,"AA||AA","coach||coach"
"2022-06-30","2022-07-19","ATL","PHL","PT2H5M",478.6,3,667,"DL","coach"
"2022-06-18","2022-07-08","ATL","JFK","PT8H3M",509.11,4,1064,"UA||UA||DL","coach||coach||coach"
"2022-06-12","2022-07-16","ATL","DEN","PT12H54M",483.19,5,1503,"UA||UA","coach||coach"
"2022-05-24","2022-06-04","ATL","OAK","PT11H51M",607.21,2,NA,"DL||DL","coach||coach"
"2022-05-23","2022-05-29","ATL","PHL","PT12H11M",241.58,0,NA,"NK||NK","coach||coach"
"2022-05-21","2022-06-29","ATL","BOS","PT7H35M",277.2,6,NA,"AA||AA","coach||coach"
"2022-07-08","2022-08-02","ATL","PHL","PT5H36M",148.1,7,677,"AA||AA","coach||coach"
"2022-04-20","2022-05-05","ATL","LGA","PT4H15M",137.6,3,762,"AA||AA","coach||coach"
"2022-07-01","2022-07-24","ATL","LAX","PT10H20M",512.21,9,2030,"UA||UA","coach||coach"
"2022-04-21","2022-04-29","ATL","DEN","PT3H20M",148.6,9,1207,"DL","coach"
"2022-04-27","2022-05-15","ATL","SFO","PT14H25M",1218.69,3,2590,"DL||UA||UA","coach||coach||premium coach"
"2022-06-29","2022-08-09","ATL","LGA","PT6H9M",100.58,0,NA,"NK||NK","coach||coach"
"2022-05-13","2022-06-07","ATL","DFW","PT2H18M",408.6,7,725,"AA","coach"
"2022-06-22","2022-08-07","ATL","LGA","PT6H9M",163.58,0,NA,"NK||NK","coach||coach"
"2022-05-12","2022-05-28","ATL","LGA","PT2H21M",258.6,7,762,"B6","coach"
"2022-04-29","2022-06-21","ATL","PHL","PT8H17M",428.6,8,1272,"UA||UA","coach||coach"
"2022-05-22","2022-07-14","ATL","EWR","PT2H33M",258.6,4,762,"UA","coach"
"2022-06-01","2022-06-06","ATL","OAK","PT12H35M",435.58,0,NA,"NK||NK","coach||coach"
"2022-05-25","2022-06-06","ATL","SFO","PT5H",748.6,9,2135,"DL","coach"
"2022-04-30","2022-06-16","ATL","CLT","PT3H58M",329.6,2,868,"UA||UA","coach||coach"
"2022-07-03","2022-07-21","ATL","MIA","PT7H",245.6,7,1866,"B6||B6","coach||coach"
"2022-06-21","2022-07-08","ATL","BOS","PT7H",491.6,9,947,"DL||DL","coach||coach"
"2022-06-26","2022-07-08","ATL","SFO","PT7H15M",571.59,7,2308,"DL||AS","coach||coach"
"2022-07-07","2022-08-24","ATL","SFO","PT8H41M",558.11,9,2215,"DL||DL||DL","coach||coach||coach"
"2022-04-24","2022-05-18","ATL","DTW","PT5H16M",137.6,5,1247,"AA||AA","coach||coach"
"2022-07-10","2022-08-18","ATL","DEN","PT7H6M",317.6,4,1375,"AA||AA","coach||coach"
"2022-05-09","2022-05-14","ATL","MIA","PT1H53M",108.6,9,596,"DL","coach"
"2022-04-19","2022-04-26","ATL","MIA","PT4H49M",74.37,4,598,"F9||F9","coach||coach"
"2022-05-02","2022-05-14","ATL","DTW","PT4H9M",711.6,9,1037,"DL||DL","coach||coach"
"2022-05-06","2022-05-26","ATL","SFO","PT9H53M",527.6,7,3162,"B6||B6","coach||coach"
"2022-04-18","2022-05-03","ATL","LAX","PT12H30M",298.78,0,NA,"NK||NK","coach||coach"
"2022-04-17","2022-05-24","ATL","BOS","PT4H29M",368.6,7,947,"UA||UA","coach||coach"
"2022-04-17","2022-05-22","ATL","OAK","PT11H20M",954.11,4,2483,"UA||UA||DL","coach||coach||coach"
"2022-04-26","2022-05-16","ATL","LAX","PT6H49M",571.59,1,2055,"UA||UA","coach||coach"
"2022-04-23","2022-06-17","ATL","ORD","PT6H52M",293.61,7,1482,"AA||AA","coach||coach"
"2022-05-25","2022-06-24","ATL","DFW","PT6H12M",299.58,0,NA,"NK||NK","coach||coach"
"2022-07-03","2022-07-10","ATL","DFW","PT2H4M",191.6,1,725,"DL","coach"
"2022-07-05","2022-08-10","ATL","SFO","PT5H",408.6,4,2135,"DL","coach"
"2022-06-10","2022-07-23","ATL","BOS","PT7H36M",222.6,5,947,"AA||AA","coach||coach"
"2022-05-03","2022-05-06","ATL","SFO","PT8H15M",546.6,1,2332,"UA||UA","coach||coach"
"2022-05-08","2022-05-31","ATL","BOS","PT2H45M",288.6,7,947,"B6","coach"
"2022-05-04","2022-05-09","ATL","CLT","PT12H36M",355.7,4,1231,"DL||DL||DL","coach||coach||coach"
"2022-06-20","2022-07-13","ATL","BOS","PT4H50M",222.6,7,947,"AA||AA","coach||coach"
"2022-05-30","2022-06-05","ATL","SFO","PT11H51M",622.2,3,2282,"DL||DL","coach||coach"
"2022-05-27","2022-07-11","ATL","BOS","PT4H18M",253.6,3,947,"UA||UA","coach||coach"
"2022-05-26","2022-06-08","ATL","MIA","PT2H4M",318.6,7,596,"AA","coach"
"2022-05-05","2022-06-14","ATL","LGA","PT4H12M",107.6,7,762,"AA||AA","coach||coach"
"2022-04-21","2022-05-10","ATL","BOS","PT4H37M",193.6,2,947,"AA||AA","coach||coach"
"2022-06-25","2022-08-16","ATL","LAX","PT8H6M",248.58,0,NA,"NK||NK","coach||coach"
"2022-04-27","2022-05-12","ATL","SFO","PT10H27M",519.2,7,2236,"AA||AA","coach||coach"
"2022-05-02","2022-05-21","ATL","OAK","PT12H7M",676.1,9,2393,"UA||UA||DL","coach||coach||coach"
"2022-04-26","2022-05-18","ATL","JFK","PT8H19M",537.1,2,1132,"UA||UA||DL","coach||coach||coach"
"2022-06-20","2022-07-02","ATL","OAK","PT9H24M",231.58,0,NA,"NK||NK","coach||coach"
"2022-05-10","2022-05-19","ATL","ORD","PT13H55M",241.58,0,NA,"NK||NK","coach||coach"
"2022-04-23","2022-05-30","ATL","IAD","PT3H53M",356.09,7,555,"AA||AA","coach||coach"
"2022-07-07","2022-09-02","ATL","MIA","PT6H17M",497.6,2,1649,"UA||UA","coach||coach"
"2022-04-26","2022-05-25","ATL","DTW","PT5H48M",338.6,2,840,"UA||UA","coach||coach"
"2022-05-28","2022-07-09","ATL","JFK","PT2H25M",428.91,7,762,"AA","coach"
"2022-04-16","2022-04-18","ATL","BOS","PT8H23M",252.6,5,1856,"AA||AA","coach||coach"
"2022-07-05","2022-09-03","ATL","PHL","PT2H1M",278.6,9,667,"DL","coach"
"2022-06-30","2022-07-02","ATL","DEN","PT3H25M",733.6,9,1207,"DL","coach"
"2022-06-04","2022-07-10","ATL","SFO","PT6H55M",751.6,7,2193,"AA||AA","coach||coach"
"2022-04-18","2022-04-21","ATL","OAK","PT12H55M",800.1,4,2483,"UA||UA||DL","coach||coach||coach"
"2022-06-05","2022-06-12","ATL","LGA","PT2H26M",244.6,4,762,"DL","coach"
"2022-05-28","2022-07-03","ATL","DEN","PT3H7M",368.6,9,1207,"DL","coach"
"2022-04-21","2022-05-05","ATL","LAX","PT6H54M",327.6,3,1940,"AA||AA","coach||coach"
"2022-07-12","2022-07-26","ATL","LGA","PT6H12M",156.1,7,773,"AA||AA","coach||coach"
"2022-05-30","2022-06-11","ATL","DTW","PT5H22M",701.61,3,726,"DL||DL","coach||coach"
"2022-07-09","2022-08-20","ATL","BOS","PT4H11M",354.6,3,947,"UA||UA","coach||coach"
"2022-04-23","2022-06-22","ATL","BOS","PT9H6M",125.96,0,NA,"NK||NK","coach||coach"
"2022-05-21","2022-07-03","ATL","SFO","PT11H40M",637.21,8,NA,"DL||DL","coach||coach"
"2022-06-18","2022-08-12","ATL","LGA","PT2H20M",172.6,7,762,"B6","coach"
"2022-06-07","2022-07-06","ATL","CLT","PT9H15M",382.2,3,1307,"UA||UA","coach||coach"
"2022-07-06","2022-07-15","ATL","DEN","PT3H13M",248.6,9,1207,"DL","coach"
"2022-06-29","2022-07-31","ATL","ORD","PT5H30M",181.6,9,1135,"UA||UA","coach||coach"
"2022-05-09","2022-06-20","ATL","ORD","PT7H36M",293.61,7,1135,"AA||AA","coach||coach"
"2022-04-26","2022-05-11","ATL","LGA","PT2H15M",148.6,9,762,"DL","coach"
"2022-07-01","2022-08-21","ATL","MIA","PT4H",246.1,7,880,"AA||AA","coach||coach"
"2022-04-23","2022-06-06","ATL","BOS","PT2H40M",338.59,9,947,"DL","coach"
"2022-06-27","2022-07-12","ATL","LGA","PT6H6M",152.6,7,762,"AA||AA","coach||coach"
"2022-04-21","2022-05-05","ATL","EWR","PT2H11M",112.59,0,NA,"NK","coach"
"2022-06-30","2022-08-16","ATL","ORD","PT8H58M",166.6,7,1482,"B6||B6","coach||coach"
"2022-06-27","2022-08-24","ATL","DTW","PT4H4M",156.1,7,733,"AA||AA","coach||coach"
"2022-04-22","2022-06-13","ATL","JFK","PT2H15M",148.6,7,762,"B6","coach"
"2022-07-11","2022-07-16","ATL","MIA","PT1H57M",241.6,7,596,"AA","coach"
"2022-05-14","2022-05-17","ATL","JFK","PT6H22M",202.6,7,1700,"AA||AA","coach||coach"
"2022-06-10","2022-07-16","ATL","ORD","PT1H57M",151.6,9,600,"DL","coach"
"2022-06-13","2022-08-09","ATL","OAK","PT9H24M",262.58,0,NA,"NK||NK","coach||coach"
"2022-05-04","2022-06-01","ATL","JFK","PT5H54M",481.6,9,857,"DL||DL","coach||coach"
"2022-05-14","2022-05-29","ATL","DFW","PT2H14M",228.6,4,725,"DL","coach"
"2022-05-21","2022-06-20","ATL","DFW","PT2H21M",448.6,9,725,"DL","coach"
"2022-07-06","2022-08-06","ATL","SFO","PT5H13M",378.6,9,2135,"UA","coach"
"2022-05-07","2022-05-24","ATL","LAX","PT6H23M",568.58,0,NA,"NK||NK","coach||coach"
"2022-04-28","2022-05-08","ATL","LAX","PT7H58M",309.58,0,NA,"NK||NK","coach||coach"
"2022-05-03","2022-05-21","ATL","EWR","PT2H13M",188.6,9,762,"DL","coach"
"2022-06-12","2022-07-19","ATL","BOS","PT4H28M",214.6,9,947,"UA||UA","coach||coach"
"2022-04-23","2022-04-29","ATL","ORD","PT6H8M",199.6,4,1482,"AA||AA","coach||coach"
"2022-05-25","2022-06-27","ATL","JFK","PT3H53M",241.6,7,762,"AA||AA","coach||coach"
"2022-07-08","2022-08-29","ATL","DFW","PT6H1M",318.6,9,1718,"UA||UA","coach||coach"
"2022-06-14","2022-08-05","ATL","CLT","PT1H15M",148.6,9,228,"DL","coach"
"2022-05-08","2022-05-10","ATL","PHL","PT2H",191.6,7,667,"AA","coach"
"2022-06-12","2022-07-08","ATL","OAK","PT11H14M",777.1,9,2439,"UA||UA||DL","coach||coach||coach"
"2022-06-21","2022-08-05","ATL","ORD","PT2H23M",278.6,2,600,"UA","coach"
"2022-06-02","2022-07-20","ATL","DEN","PT6H13M",616.59,7,2174,"AA||AA","coach||coach"
"2022-05-09","2022-06-30","ATL","LGA","PT4H12M",216.61,7,762,"AA||AA","coach||coach"
"2022-05-04","2022-06-06","ATL","ORD","PT2H17M",388.59,9,600,"DL","coach"
"2022-06-11","2022-07-05","ATL","LAX","PT6H34M",509.6,6,1918,"AA||AA","coach||coach"
"2022-07-12","2022-07-30","ATL","SFO","PT5H3M",378.6,3,2135,"DL","coach"
"2022-05-02","2022-05-04","ATL","LAX","PT4H43M",508.6,9,1919,"DL","coach"
"2022-05-04","2022-05-10","ATL","DFW","PT12H30M",154.99,0,NA,"NK||NK","coach||coach"
"2022-04-21","2022-04-29","ATL","EWR","PT6H9M",191.58,0,NA,"NK||NK","coach||coach"
"2022-07-02","2022-08-17","ATL","DEN","PT3H4M",238.6,5,1207,"DL","coach"
"2022-06-26","2022-07-08","ATL","BOS","PT4H21M",314.1,1,762,"UA||UA","coach||coach"
"2022-06-16","2022-08-10","ATL","BOS","PT12H13M",161.58,0,NA,"NK||NK","coach||coach"
"2022-06-14","2022-08-05","ATL","JFK","PT2H15M",203.6,9,762,"DL","coach"
"2022-05-04","2022-06-10","ATL","SFO","PT7H19M",621.6,7,2308,"DL||AS","coach||coach"
"2022-07-08","2022-07-16","ATL","CLT","PT4H47M",328.6,5,868,"UA||UA","coach||coach"
"2022-05-30","2022-07-21","ATL","JFK","PT6H32M",451.6,9,906,"DL||DL","coach||coach"
"2022-04-24","2022-04-29","ATL","DEN","PT9H15M",237.6,9,2383,"UA||UA","coach||coach"
"2022-05-05","2022-07-04","ATL","CLT","PT1H20M",168.61,7,228,"AA","coach"
"2022-06-02","2022-07-01","ATL","CLT","PT1H14M",188.6,2,228,"DL","coach"
"2022-05-31","2022-06-04","ATL","JFK","PT9H2M",247.2,9,1667,"DL||DL","coach||coach"
"2022-05-30","2022-07-08","ATL","DFW","PT2H17M",227.6,7,725,"AA","coach"
"2022-06-15","2022-08-05","ATL","LAX","PT4H40M",428.6,9,1943,"DL","coach"
"2022-05-27","2022-07-20","ATL","IAD","PT1H41M",128.6,9,541,"DL","coach"
"2022-05-30","2022-07-15","ATL","OAK","PT10H4M",608.6,7,2850,"AS||AS","coach||coach"
"2022-06-29","2022-07-12","ATL","DEN","PT6H59M",454.6,7,1375,"AA||AA","coach||coach"
"2022-04-28","2022-05-03","ATL","ORD","PT5H20M",158.1,4,820,"AA||AA","coach||coach"
"2022-06-29","2022-08-11","ATL","LGA","PT5H15M",152.6,7,762,"AA||AA","coach||coach"
"2022-04-21","2022-05-06","ATL","MIA","PT10H27M",267.21,1,1866,"UA||UA","coach||coach"
"2022-06-26","2022-07-07","ATL","LAX","PT7H34M",269.6,9,2499,"UA||UA","coach||coach"
"2022-04-19","2022-05-16","ATL","JFK","PT11H25M",109.2,9,1667,"DL||DL","coach||coach"
"2022-05-25","2022-07-20","ATL","LGA","PT5H29M",97.6,9,762,"UA||UA","coach||coach"
"2022-07-04","2022-08-20","ATL","ORD","PT1H57M",188.6,6,600,"DL","coach"
"2022-07-10","2022-08-01","ATL","LAX","PT6H50M",367.6,5,2030,"UA||UA","coach||coach"
"2022-06-14","2022-08-10","ATL","LAX","PT6H18M",429.61,5,2047,"DL||AS","coach||coach"
"2022-05-01","2022-06-04","ATL","DTW","PT3H37M",362.1,6,733,"AA||AA","coach||coach"
"2022-05-18","2022-07-10","ATL","IAD","PT1H39M",258.6,2,541,"UA","coach"
"2022-04-29","2022-05-13","ATL","LAX","PT9H19M",528.6,3,2074,"UA||UA","coach||coach"
"2022-04-30","2022-06-17","ATL","SFO","PT6H52M",581.6,7,2236,"AA||AA","coach||coach"
"2022-07-01","2022-07-20","ATL","JFK","PT5H26M",431.61,10,976,"DL||DL","coach||coach"
"2022-05-08","2022-05-15","ATL","JFK","PT8H19M",537.1,3,1132,"UA||UA||DL","coach||coach||coach"
"2022-06-03","2022-06-17","ATL","BOS","PT2H33M",390.44,7,947,"B6","coach"
"2022-05-05","2022-05-21","ATL","BOS","PT4H18M",361.6,7,947,"B6||B6","coach||coach"
"2022-06-22","2022-07-27","ATL","LGA","PT4H34M",107.6,9,762,"UA||UA","coach||coach"
"2022-05-29","2022-06-16","ATL","LGA","PT2H20M",248.61,9,762,"DL","coach"
"2022-07-07","2022-08-03","ATL","OAK","PT12H8M",242.07,0,NA,"NK||NK||NK","coach||coach||coach"
"2022-04-27","2022-06-04","ATL","EWR","PT2H10M",403.6,9,762,"DL","coach"
"2022-07-12","2022-07-30","ATL","CLT","PT3H48M",439.59,9,868,"UA||UA","coach||premium coach"
"2022-06-28","2022-08-07","ATL","IAD","PT1H39M",151.6,7,541,"UA","coach"
"2022-07-08","2022-07-26","ATL","DEN","PT3H3M",278.6,9,1207,"DL","coach"
"2022-07-10","2022-07-16","ATL","DTW","PT3H46M",441.6,9,681,"DL||DL","coach||coach"
"2022-04-29","2022-05-16","ATL","ORD","PT2H",228.6,8,600,"UA","coach"
"2022-05-21","2022-07-09","ATL","SFO","PT9H40M",545.6,7,2236,"DL||AS","coach||coach"
"2022-07-07","2022-09-03","ATL","ORD","PT5H22M",211.6,3,1339,"AA||AA","coach||coach"
"2022-05-21","2022-07-13","ATL","IAD","PT1H53M",113.6,9,541,"DL","coach"
"2022-06-03","2022-06-25","ATL","SFO","PT10H4M",627.2,1,2193,"AA||AA","coach||coach"
"2022-07-02","2022-08-29","ATL","SFO","PT9H43M",247.6,1,2193,"AA||AA","coach||coach"
"2022-07-08","2022-07-16","ATL","JFK","PT2H17M",188.6,7,762,"B6","coach"
"2022-06-13","2022-08-03","ATL","LGA","PT7H55M",157.6,5,1700,"AA||AA","coach||coach"
"2022-04-23","2022-05-15","ATL","IAD","PT1H46M",348.6,7,541,"DL","coach"
"2022-05-29","2022-07-15","ATL","ORD","PT8H4M",643.42,2,896,"AA||AA||9K||9K","coach||coach||coach||coach"
"2022-04-29","2022-05-10","ATL","ORD","PT7H19M",117.6,7,1482,"AA||AA","coach||coach"
"2022-05-25","2022-06-18","ATL","LGA","PT2H25M",213.59,9,762,"DL","coach"
"2022-07-07","2022-07-19","ATL","DFW","PT2H15M",191.6,9,725,"DL","coach"
"2022-05-03","2022-05-17","ATL","SFO","PT10H16M",480.1,1,2414,"UA||UA||UA","coach||coach||coach"
"2022-07-02","2022-08-23","ATL","EWR","PT2H17M",43.59,0,NA,"NK","coach"
"2022-06-29","2022-08-27","ATL","JFK","PT2H22M",68.6,9,762,"DL","coach"
